T,F_channel,F_fitted_1param
2.799999999999999822e+00,6.791436297439155112e-01,6.789441991676870014e-01
2.810000000000000053e+00,6.688874905848138930e-01,6.688175256413624314e-01
2.820000000000000284e+00,6.586877376165242159e-01,6.587455625582918639e-01
2.830000000000000071e+00,6.485494329014898085e-01,6.487331927690037636e-01
2.839999999999999858e+00,6.384773573419760817e-01,6.387850314197188739e-01
2.850000000000000089e+00,6.284760162917484294e-01,6.289054312445201411e-01
2.860000000000000320e+00,6.185496455947359085e-01,6.190984882592306393e-01
2.870000000000000107e+00,6.087022178235735881e-01,6.093680476339393692e-01
2.879999999999999893e+00,5.989374488059272528e-01,5.997177098339045997e-01
2.890000000000000124e+00,5.892588043904267714e-01,5.901508369853517566e-01
2.900000000000000355e+00,5.796695073408447696e-01,5.806705593567097479e-01
2.910000000000000142e+00,5.701725444251009023e-01,5.712797820236766855e-01
2.919999999999999929e+00,5.607706736169120187e-01,5.619811916408687935e-01
2.929999999999999716e+00,5.514664313658893535e-01,5.527772632758689575e-01
2.939999999999999947e+00,5.422621399304869971e-01,5.436702673026699850e-01
2.950000000000000178e+00,5.331599147794312543e-01,5.346622763637584042e-01
2.959999999999999964e+00,5.241616719615707076e-01,5.257551723001846478e-01
2.969999999999999751e+00,5.152691354986318473e-01,5.169506531077454614e-01
2.979999999999999982e+00,5.064838447360282547e-01,5.082502398550512446e-01
2.990000000000000213e+00,4.978071616412381717e-01,4.996552835542940052e-01
3.000000000000000000e+00,4.892402780575615950e-01,4.911669719943474455e-01
3.009999999999999787e+00,4.807842228228909054e-01,4.827863364459528128e-01
3.020000000000000018e+00,4.724398688778667088e-01,4.745142583662473879e-01
3.030000000000000249e+00,4.642079401948493445e-01,4.663514759321745196e-01
3.040000000000000036e+00,4.560890185938933916e-01,4.582985904714504399e-01
3.049999999999999822e+00,4.480835504802893610e-01,4.503560728270560309e-01
3.060000000000000053e+00,4.401918533954395918e-01,4.425242695457606290e-01
3.070000000000000284e+00,4.324141224247771143e-01,4.348034089344744446e-01
3.080000000000000071e+00,4.247504364852221492e-01,4.271936070102917427e-01
3.089999999999999858e+00,4.172007644258194370e-01,4.196948732753119082e-01
3.100000000000000089e+00,4.097649709571452026e-01,4.123071163318330901e-01
3.110000000000000320e+00,4.024428224510379626e-01,4.050301493820331333e-01
3.120000000000000107e+00,3.952339925409055765e-01,3.978636955408210163e-01
3.129999999999999893e+00,3.881380675625177301e-01,3.908073930014249187e-01
3.140000000000000124e+00,3.811545518037677827e-01,3.838608000223888150e-01
3.150000000000000355e+00,3.742828726108944348e-01,3.770233997847727836e-01
3.160000000000000142e+00,3.675223852887745668e-01,3.702946050549696388e-01
3.169999999999999929e+00,3.608723778472187060e-01,3.636737627060244171e-01
3.179999999999999716e+00,3.543320755742609407e-01,3.571601580781651464e-01
3.189999999999999947e+00,3.479006454222134392e-01,3.507530191641775597e-01
3.200000000000000178e+00,3.415772002298217425e-01,3.444515206412487318e-01
3.209999999999999964e+00,3.353608027979511075e-01,3.382547877691925442e-01
3.219999999999999751e+00,3.292504697605082575e-01,3.321619000934281640e-01
3.229999999999999982e+00,3.232451753163255170e-01,3.261718950203602585e-01
3.240000000000000213e+00,3.173438548070997567e-01,3.202837712490179123e-01
3.250000000000000000e+00,3.115454081234905193e-01,3.144964920402134601e-01
3.259999999999999787e+00,3.058487029666216994e-01,3.088089883516257905e-01
3.270000000000000018e+00,3.002525779525679894e-01,3.032201618235840779e-01
3.280000000000000249e+00,2.947558455777161135e-01,2.977288876361504633e-01
3.290000000000000036e+00,2.893572950311869008e-01,2.923340172207254395e-01
3.299999999999999822e+00,2.840556948917933311e-01,2.870343808642822347e-01
3.310000000000000053e+00,2.788497956798232091e-01,2.818287901779670812e-01
3.320000000000000284e+00,2.737383322475835934e-01,2.767160404083910952e-01
3.330000000000000071e+00,2.687200260938908958e-01,2.716949126823563487e-01
3.339999999999999858e+00,2.637935875302314104e-01,2.667641761101534614e-01
3.350000000000000089e+00,2.589577177298236776e-01,2.619225897768726607e-01
3.360000000000000320e+00,2.542111106747069749e-01,2.571689046387413691e-01
3.370000000000000107e+00,2.495524549643080570e-01,2.525018652851022116e-01
3.379999999999999893e+00,2.449804355615369245e-01,2.479202116457621952e-01
3.390000000000000124e+00,2.404937353946142164e-01,2.434226805563763085e-01
3.400000000000000355e+00,2.360910368912936264e-01,2.390080072627003838e-01
3.410000000000000142e+00,2.317710234100912037e-01,2.346749268268174815e-01
3.419999999999999929e+00,2.275323805690597501e-01,2.304221754335565031e-01
3.429999999999999716e+00,2.233737975068348092e-01,2.262484916334947249e-01
3.439999999999999947e+00,2.192939680501504451e-01,2.221526174969860323e-01
3.450000000000000178e+00,2.152915917951432889e-01,2.181332996842319516e-01
3.459999999999999964e+00,2.113653751451876062e-01,2.141892904767771222e-01
3.469999999999999751e+00,2.075140322361182232e-01,2.103193486974774262e-01
3.479999999999999982e+00,2.037362858054934112e-01,2.065222405779548742e-01
3.490000000000000213e+00,2.000308680158103813e-01,2.027967405831307690e-01
3.500000000000000000e+00,1.981535953153905627e-01,2.009259618437891082e-01
