T,F_channel,F_fitted_1param
2.109999999999999876e+00,1.688070840662287297e+00,1.695150103710694856e+00
2.120000000000000107e+00,1.670674802160811545e+00,1.678398789501981847e+00
2.129999999999999893e+00,1.652601442554959776e+00,1.660907324378227079e+00
2.140000000000000124e+00,1.633871722801678139e+00,1.642697375635767676e+00
2.149999999999999911e+00,1.614507716682660465e+00,1.623791843411158897e+00
2.160000000000000142e+00,1.594532561382809188e+00,1.604214805827344881e+00
2.169999999999999929e+00,1.573970403618774050e+00,1.583991459827802650e+00
2.180000000000000160e+00,1.552846342536541968e+00,1.563148058911423055e+00
2.189999999999999947e+00,1.531186368904432715e+00,1.541711847268820712e+00
2.200000000000000178e+00,1.509017300830138852e+00,1.519710990601151890e+00
2.209999999999999964e+00,1.486366716777108188e+00,1.497174504366888037e+00
2.219999999999999751e+00,1.463262885465437924e+00,1.474132179004832510e+00
2.229999999999999982e+00,1.439734693767910523e+00,1.450614503217699358e+00
2.240000000000000213e+00,1.415811572219804804e+00,1.426652584957480263e+00
2.250000000000000000e+00,1.391523418797773637e+00,1.402278070754319428e+00
2.259999999999999787e+00,1.366900521260917323e+00,1.377523063606028719e+00
2.270000000000000018e+00,1.341973478314694601e+00,1.352420039653201567e+00
2.280000000000000249e+00,1.316773120332852987e+00,1.327001764459201372e+00
2.290000000000000036e+00,1.291330429188951801e+00,1.301301208350532868e+00
2.299999999999999822e+00,1.265676458356340461e+00,1.275351461863790892e+00
2.310000000000000053e+00,1.239842253437854369e+00,1.249185651628068605e+00
2.320000000000000284e+00,1.213858773075227937e+00,1.222836856494748714e+00
2.330000000000000071e+00,1.187756810937580454e+00,1.196338024610305695e+00
2.339999999999999858e+00,1.161566919250916374e+00,1.169721891890106003e+00
2.350000000000000089e+00,1.135319333844345246e+00,1.143020901857066063e+00
2.359999999999999876e+00,1.109043901105771335e+00,1.116267127283534943e+00
2.370000000000000107e+00,1.082770007506898446e+00,1.089492194183540485e+00
2.379999999999999893e+00,1.056526511465114115e+00,1.062727208053834804e+00
2.390000000000000124e+00,1.030341678043528608e+00,1.036002682772460659e+00
2.399999999999999911e+00,1.004243117013854381e+00,1.009348472739332925e+00
2.410000000000000142e+00,9.782577239583505335e-01,9.827937079501771755e-01
2.419999999999999929e+00,9.524116249999625694e-01,9.563667326130106394e-01
2.430000000000000160e+00,9.267301252800936862e-01,9.300950474316246330e-01
2.439999999999999947e+00,9.012376613362538258e-01,9.040052557368949415e-01
2.450000000000000178e+00,8.759577573240577841e-01,8.781230134923142527e-01
2.459999999999999964e+00,8.509129855648938090e-01,8.524729836240663161e-01
2.469999999999999751e+00,8.261249311447004251e-01,8.270787944623537724e-01
2.479999999999999982e+00,8.016141608817233255e-01,8.019630026710760085e-01
2.490000000000000213e+00,7.774001966071142355e-01,7.771470606225419075e-01
2.500000000000000000e+00,7.535014925742880010e-01,7.526512880789191229e-01
2.509999999999999787e+00,7.299354174860883671e-01,7.284948487154768726e-01
2.520000000000000018e+00,7.067182405273744195e-01,7.046957309150019277e-01
2.530000000000000249e+00,6.838651216780803344e-01,6.812707331444863845e-01
2.540000000000000036e+00,6.613901062621969640e-01,6.582354538978547609e-01
2.549999999999999822e+00,6.393061234396921755e-01,6.356042859618281637e-01
2.560000000000000053e+00,6.176249885934744777e-01,6.133904149864526367e-01
2.570000000000000284e+00,5.963574095094881233e-01,5.916058222652461618e-01
2.580000000000000071e+00,5.755129962570535440e-01,5.702612917087597211e-01
2.589999999999999858e+00,5.551002744144946099e-01,5.493664206141694040e-01
2.600000000000000089e+00,5.351267016868483939e-01,5.289296343455207605e-01
2.610000000000000320e+00,5.155986874335839465e-01,5.089582044351704804e-01
2.620000000000000107e+00,4.965216152501237268e-01,4.894582702604059476e-01
2.629999999999999893e+00,4.778998682527152431e-01,4.704348639668714527e-01
2.640000000000000124e+00,4.597368564687473458e-01,4.518919379781968226e-01
2.650000000000000355e+00,4.420350469113292213e-01,4.338323957723093649e-01
2.660000000000000142e+00,4.247959953675835010e-01,4.162581248474795936e-01
2.669999999999999929e+00,4.080203800331721475e-01,3.991700320341932118e-01
2.679999999999999716e+00,3.917080368172742855e-01,3.825680809787618819e-01
2.689999999999999947e+00,3.758579957062335164e-01,3.664513311216495706e-01
2.700000000000000178e+00,3.604685185104516965e-01,3.508179785053786581e-01
2.709999999999999964e+00,3.455371374046443123e-01,3.356653977907693154e-01
2.719999999999999751e+00,3.310606940497919926e-01,3.209901851978853582e-01
2.729999999999999982e+00,3.170353793163114275e-01,3.067882024150428433e-01
2.740000000000000213e+00,3.034567732309476074e-01,2.930546210476665525e-01
2.750000000000000000e+00,2.903198849968626205e-01,2.797839673745693423e-01
2.759999999999999787e+00,2.776191929589733043e-01,2.669701672883884602e-01
2.770000000000000018e+00,2.653486842503380849e-01,2.546065911191593423e-01
2.780000000000000249e+00,2.535018940870961135e-01,2.426860982666556588e-01
2.790000000000000036e+00,2.420719444882740989e-01,2.312010813440706358e-01
2.799999999999999822e+00,2.310515822147741205e-01,2.201435096259319879e-01
2.810000000000000053e+00,2.204332159535969116e-01,2.095049717695123825e-01
2.820000000000000284e+00,2.102089525931765679e-01,1.992767176437140741e-01
2.830000000000000071e+00,2.003706323812129708e-01,1.894496990131857017e-01
2.839999999999999858e+00,1.909098630215240733e-01,1.800146090336365579e-01
2.850000000000000089e+00,1.818180525094977851e-01,1.709619204548891713e-01
2.860000000000000320e+00,1.730864407624765899e-01,1.622819224685501938e-01
2.870000000000000107e+00,1.647061298828276232e-01,1.539647560011933036e-01
2.879999999999999893e+00,1.566681130444239345e-01,1.460004474837341137e-01
2.890000000000000124e+00,1.489633020783291406e-01,1.383789411345650311e-01
2.900000000000000355e+00,1.415825534862036605e-01,1.310901293917478838e-01
2.910000000000000142e+00,1.345166930781258874e-01,1.241238817849007053e-01
2.919999999999999929e+00,1.277565392101880359e-01,1.174700721478031118e-01
2.929999999999999716e+00,1.212929245501892239e-01,1.111186040680307852e-01
2.939999999999999947e+00,1.151167163318402575e-01,1.050594345892612580e-01
2.950000000000000178e+00,1.092188353039447585e-01,9.928259632832944770e-02
2.959999999999999964e+00,1.035902732201380849e-01,9.377821782943143725e-02
2.969999999999999751e+00,9.822210893104821317e-02,8.853654226415169637e-02
2.979999999999999982e+00,9.310552322212709009e-02,8.354794459229347714e-02
2.990000000000000213e+00,8.823181225166679131e-02,7.880294703411713786e-02
3.000000000000000000e+00,8.359239980389648883e-02,7.429223309892324378e-02
3.009999999999999787e+00,7.917884828182752965e-02,7.000666008128866857e-02
3.020000000000000018e+00,7.498286855725214139e-02,6.593727014862964253e-02
3.030000000000000249e+00,7.099632865669380788e-02,6.207530002252295565e-02
3.040000000000000036e+00,6.721126138895591740e-02,5.841218936811935769e-02
3.049999999999999822e+00,6.361987100231242254e-02,5.493958794490980124e-02
3.060000000000000053e+00,6.021453879889709232e-02,5.164936155996913136e-02
3.070000000000000284e+00,5.698782786488829077e-02,4.853359688067668265e-02
3.080000000000000071e+00,5.393248692418093487e-02,4.558460518443772924e-02
3.089999999999999858e+00,5.104145341109279921e-02,4.279492518335188678e-02
3.100000000000000089e+00,4.830785576484566968e-02,4.015732485006537344e-02
3.110000000000000320e+00,4.572501498160684574e-02,3.766480239438264183e-02
3.120000000000000107e+00,4.328644557173365326e-02,3.531058649766120189e-02
3.129999999999999893e+00,4.098585586178205009e-02,3.308813573301318950e-02
3.140000000000000124e+00,3.881714773452279998e-02,3.099113736132389288e-02
3.150000000000000355e+00,3.677441590215652784e-02,2.901350551831912220e-02
3.160000000000000142e+00,3.485194664894525340e-02,2.714937880955768310e-02
3.169999999999999929e+00,3.304421617540632961e-02,2.539311743752394393e-02
3.179999999999999716e+00,3.134588855622582465e-02,2.373929983537603414e-02
3.189999999999999947e+00,2.975181333085344382e-02,2.218271894010242704e-02
3.200000000000000178e+00,2.825702280054818646e-02,2.071837810286773079e-02
3.209999999999999964e+00,2.685672905696024140e-02,1.934148668298069432e-02
3.219999999999999751e+00,2.554632074128401070e-02,1.804745537683805773e-02
3.229999999999999982e+00,2.432135959897527289e-02,1.683189133513990354e-02
3.240000000000000213e+00,2.317757687343436485e-02,1.569059307846351961e-02
3.250000000000000000e+00,2.211086951913652718e-02,1.461954526392986349e-02
3.259999999999999787e+00,2.111729629187630158e-02,1.361491334210384978e-02
3.270000000000000018e+00,2.019307374590381676e-02,1.267303810159983377e-02
3.280000000000000249e+00,1.933457213547574993e-02,1.179043018871297512e-02
3.290000000000000036e+00,1.853831124259141400e-02,1.096376454571264432e-02
3.299999999999999822e+00,1.780095619246391953e-02,1.018987486273687827e-02
3.310000000000000053e+00,1.711931321838429040e-02,9.465748048678614482e-03
3.320000000000000284e+00,1.649032540443089515e-02,8.788518693736034268e-03
3.330000000000000071e+00,1.591106846317230650e-02,8.155463602865196948e-03
3.339999999999999858e+00,1.537874650430106835e-02,7.563996380843309060e-03
3.350000000000000089e+00,1.489068783480359572e-02,7.011662095363833253e-03
3.360000000000000320e+00,1.444434081392077796e-02,6.496132025007979142e-03
3.370000000000000107e+00,1.403726971857248082e-02,6.015198483857880224e-03
3.379999999999999893e+00,1.366715070218237939e-02,5.566769788781161972e-03
3.390000000000000124e+00,1.333176781178711107e-02,5.148865310801054897e-03
3.400000000000000355e+00,1.302900903809157442e-02,4.759610646227853403e-03
3.410000000000000142e+00,1.275686248021971544e-02,4.397232940721235335e-03
3.419999999999999929e+00,1.251341258351056952e-02,4.060056310988035058e-03
3.429999999999999716e+00,1.229683643402147003e-02,3.746497412219417129e-03
3.439999999999999947e+00,1.210540016455367331e-02,3.455061151097867447e-03
3.450000000000000178e+00,1.193745545596770936e-02,3.184336520728586837e-03
3.459999999999999964e+00,1.179143608929012627e-02,2.932992581378966821e-03
3.469999999999999751e+00,1.166585465150015918e-02,2.699774586242856614e-03
3.479999999999999982e+00,1.155929929113038573e-02,2.483500234328593018e-03
3.490000000000000213e+00,1.147043056011619495e-02,2.283056067124638201e-03
3.500000000000000000e+00,1.143687700065747215e-02,2.187540885948849843e-03
