T,F_channel,F_fitted_1param
2.140000000000000124e+00,1.984532259930770204e+00,1.828299786913158309e+00
2.149999999999999911e+00,1.974000255219373168e+00,1.826360396306446754e+00
2.160000000000000142e+00,1.962779061584658979e+00,1.823745382409991400e+00
2.169999999999999929e+00,1.950879655278802360e+00,1.820452220136081323e+00
2.180000000000000160e+00,1.938313973585832795e+00,1.816479414531167569e+00
2.189999999999999947e+00,1.925094889539445298e+00,1.811826511513165983e+00
2.200000000000000178e+00,1.911236183766648722e+00,1.806494105665655381e+00
2.209999999999999964e+00,1.896752512530613277e+00,1.800483844133668576e+00
2.219999999999999751e+00,1.881659374163959786e+00,1.793798428116846866e+00
2.229999999999999982e+00,1.865973072586626813e+00,1.786441610968847238e+00
2.240000000000000213e+00,1.849710678358128080e+00,1.778418192961987110e+00
2.250000000000000000e+00,1.832889987837649004e+00,1.769734013109103277e+00
2.259999999999999787e+00,1.815529479987395778e+00,1.760395937558737467e+00
2.270000000000000018e+00,1.797648271717390056e+00,1.750411845094768104e+00
2.280000000000000249e+00,1.779266071624320711e+00,1.739790609608222294e+00
2.290000000000000036e+00,1.760403132194904074e+00,1.728542079469929327e+00
2.299999999999999822e+00,1.741080201032367603e+00,1.716677054113781908e+00
2.310000000000000053e+00,1.721318471017267093e+00,1.704207257742159420e+00
2.320000000000000284e+00,1.701139529828525898e+00,1.691145310471977581e+00
2.330000000000000071e+00,1.680565308942463698e+00,1.677504696873652890e+00
2.339999999999999858e+00,1.659618032287716982e+00,1.663299732069786208e+00
2.350000000000000089e+00,1.638320165034198972e+00,1.648545525761981656e+00
2.359999999999999876e+00,1.616694362071540603e+00,1.633257943779458987e+00
2.370000000000000107e+00,1.594763417209831502e+00,1.617453568063388358e+00
2.379999999999999893e+00,1.572550212949609838e+00,1.601149654881873552e+00
2.390000000000000124e+00,1.550077670481901926e+00,1.584364091079987213e+00
2.399999999999999911e+00,1.527368701030918929e+00,1.567115349344976760e+00
2.410000000000000142e+00,1.504446158076225615e+00,1.549422442096336505e+00
2.419999999999999929e+00,1.481332790703735913e+00,1.531304874287005457e+00
2.430000000000000160e+00,1.458051198483377942e+00,1.512782595547662812e+00
2.439999999999999947e+00,1.434623787696187591e+00,1.493875951566789650e+00
2.450000000000000178e+00,1.411072729250013369e+00,1.474605635099307976e+00
2.459999999999999964e+00,1.387419918261099117e+00,1.454992636668456241e+00
2.469999999999999751e+00,1.363686935434716085e+00,1.435058195190840769e+00
2.479999999999999982e+00,1.339895010446791712e+00,1.414823748801917302e+00
2.490000000000000213e+00,1.316064987383257501e+00,1.394310886035784014e+00
2.500000000000000000e+00,1.292217291905951804e+00,1.373541297194218025e+00
2.509999999999999787e+00,1.268371900831912535e+00,1.352536726629930852e+00
2.520000000000000018e+00,1.244548313805443840e+00,1.331318925798421260e+00
2.530000000000000249e+00,1.220765526911443688e+00,1.309909607020923294e+00
2.540000000000000036e+00,1.197042008780061284e+00,1.288330398648801500e+00
2.549999999999999822e+00,1.173395678714377555e+00,1.266602801289200109e+00
2.560000000000000053e+00,1.149843886926015246e+00,1.244748145282537077e+00
2.570000000000000284e+00,1.126403397100478099e+00,1.222787549811037877e+00
2.580000000000000071e+00,1.103090371247433366e+00,1.200741883714604219e+00
2.589999999999999858e+00,1.079920356165289919e+00,1.178631727432537746e+00
2.600000000000000089e+00,1.056908272481172917e+00,1.156477337206653244e+00
2.610000000000000320e+00,1.034068405558764114e+00,1.134298610931178564e+00
2.620000000000000107e+00,1.011414398307093121e+00,1.112115055787203932e+00
2.629999999999999893e+00,9.889592461766110176e-01,1.089945758103714191e+00
2.640000000000000124e+00,9.667152935840477301e-01,1.067809354713924685e+00
2.650000000000000355e+00,9.446942325566324294e-01,1.045724006796005412e+00
2.660000000000000142e+00,9.229071028976004731e-01,1.023707375528076113e+00
2.669999999999999929e+00,9.013642940120863978e-01,1.001776599801297962e+00
2.679999999999999716e+00,8.800755483167879145e-01,9.799482760101588807e-01
2.689999999999999947e+00,8.590499661687486244e-01,9.582384399414024534e-01
2.700000000000000178e+00,8.382960121640009588e-01,9.366625506473286178e-01
2.709999999999999964e+00,8.178215227570057033e-01,9.152354763544380267e-01
2.719999999999999751e+00,7.976337151350835208e-01,8.939714823891000695e-01
2.729999999999999982e+00,7.777391972593360459e-01,8.728842210793604783e-01
2.740000000000000213e+00,7.581439788786611400e-01,8.519867234850273530e-01
2.750000000000000000e+00,7.388534836746964984e-01,8.312913931723683314e-01
2.759999999999999787e+00,7.198725622583580508e-01,8.108100017635121448e-01
2.770000000000000018e+00,7.012055057474215758e-01,7.905536859849696674e-01
2.780000000000000249e+00,6.828560605336195799e-01,7.705329469795700881e-01
2.790000000000000036e+00,6.648274433556783380e-01,7.507576508367659329e-01
2.799999999999999822e+00,6.471223569673389964e-01,7.312370307383405654e-01
2.810000000000000053e+00,6.297430064528160010e-01,7.119796907846959177e-01
2.820000000000000284e+00,6.126911159427415043e-01,6.929936112273411553e-01
2.830000000000000071e+00,5.959679455940167792e-01,6.742861549610218441e-01
2.839999999999999858e+00,5.795743089028709827e-01,6.558640753293364378e-01
2.850000000000000089e+00,5.635105903144737027e-01,6.377335252619051875e-01
2.860000000000000320e+00,5.477767628620319185e-01,6.199000673538965778e-01
2.870000000000000107e+00,5.323724060648981071e-01,6.023686851819357591e-01
2.879999999999999893e+00,5.172967237308472299e-01,5.851437954385234619e-01
2.890000000000000124e+00,5.025485618182796710e-01,5.682292610180651460e-01
2.900000000000000355e+00,4.881264262944658983e-01,5.516284049871983397e-01
2.910000000000000142e+00,4.740285007915570614e-01,5.353440251748805556e-01
2.919999999999999929e+00,4.602526641528822959e-01,5.193784094443517629e-01
2.929999999999999716e+00,4.467965078465397366e-01,5.037333516384865373e-01
2.939999999999999947e+00,4.336573530615155381e-01,4.884101679182227818e-01
2.950000000000000178e+00,4.208322676199141577e-01,4.734097136082046631e-01
2.959999999999999964e+00,4.083180825668771829e-01,4.587324003960612240e-01
2.969999999999999751e+00,3.961114084071267194e-01,4.443782137965160417e-01
2.979999999999999982e+00,3.842086510758229712e-01,4.303467309248428796e-01
2.990000000000000213e+00,3.726060274395521787e-01,4.166371383368580594e-01
3.000000000000000000e+00,3.612995804908070707e-01,4.032482500864229547e-01
3.009999999999999787e+00,3.502851940649321927e-01,3.901785257425786635e-01
3.020000000000000018e+00,3.395586071638188042e-01,3.774260884593104159e-01
3.030000000000000249e+00,3.291154278358578988e-01,3.649887429851457199e-01
3.040000000000000036e+00,3.189511465893088427e-01,3.528639935377474446e-01
3.049999999999999822e+00,3.090611493662818177e-01,3.410490615732930664e-01
3.060000000000000053e+00,2.994407300101611935e-01,3.295409033239566354e-01
3.070000000000000284e+00,2.900851022601009799e-01,3.183362270810253247e-01
3.080000000000000071e+00,2.809894113091236378e-01,3.074315102714767489e-01
3.089999999999999858e+00,2.721487448687535671e-01,2.968230162294930863e-01
3.100000000000000089e+00,2.635581436828822732e-01,2.865068105125854747e-01
3.110000000000000320e+00,2.552126116193261796e-01,2.764787769582105481e-01
3.120000000000000107e+00,2.471071253072716634e-01,2.667346333657989454e-01
3.129999999999999893e+00,2.392366432383015717e-01,2.572699466658204814e-01
3.140000000000000124e+00,2.315961144194210175e-01,2.480801477296799284e-01
